,filename,beginposition,relativeorbitnumber,cloudcoverpercentage,orbitdirection,tileid,tileid_acquisitiondate,month,day_of_year,year
e6ed62f0-2dfa-4b27-9939-9d0d232d3b5b,S2A_MSIL2A_20180710T105031_N0208_R051_T31UDP_20180710T141216.SAFE,2018-07-10 10:50:31.024,51,25.756958999999995,DESCENDING,T31UDP,T31UDP_20180710T105031,07,191,2018
212e10f9-feee-48b4-af4b-180207b056ff,S2B_MSIL2A_20180705T105029_N0208_R051_T31UDP_20180705T152258.SAFE,2018-07-05 10:50:29.024,51,82.420534,DESCENDING,T31UDP,T31UDP_20180705T105029,07,186,2018
2f99875c-6878-4f62-be02-9471417f0340,S2A_MSIL2A_20180630T105031_N0208_R051_T31UDP_20180630T144133.SAFE,2018-06-30 10:50:31.024,51,12.82663,DESCENDING,T31UDP,T31UDP_20180630T105031,06,181,2018
442182af-3e8f-44b2-a69e-f6d05d69fbe6,S2B_MSIL2A_20180625T105029_N0208_R051_T31UDP_20180625T135630.SAFE,2018-06-25 10:50:29.024,51,3.403336,DESCENDING,T31UDP,T31UDP_20180625T105029,06,176,2018
90fecce6-752f-4abd-80b0-ac62ecd72cf4,S2A_MSIL2A_20180620T105031_N0208_R051_T31UDP_20180620T165727.SAFE,2018-06-20 10:50:31.024,51,0.598316,DESCENDING,T31UDP,T31UDP_20180620T105031,06,171,2018
60a1807f-2a6f-4cba-9c92-dc2708618d19,S2B_MSIL2A_20180615T105029_N0208_R051_T31UDP_20180615T142918.SAFE,2018-06-15 10:50:29.024,51,52.088198000000006,DESCENDING,T31UDP,T31UDP_20180615T105029,06,166,2018
86960a90-69e8-4163-bd0e-a41a79510dcd,S2A_MSIL2A_20180610T105031_N0208_R051_T31UDP_20180610T113634.SAFE,2018-06-10 10:50:31.024,51,95.732889,DESCENDING,T31UDP,T31UDP_20180610T105031,06,161,2018
4879f1c9-9868-4f55-b4e1-951bce3a6c18,S2B_MSIL2A_20180605T105029_N0208_R051_T31UDP_20180605T141936.SAFE,2018-06-05 10:50:29.024,51,98.497674,DESCENDING,T31UDP,T31UDP_20180605T105029,06,156,2018
24df828d-6847-40da-b536-a7d1210ec798,S2A_MSIL2A_20180531T105031_N0208_R051_T31UDP_20180531T144336.SAFE,2018-05-31 10:50:31.024,51,94.024759,DESCENDING,T31UDP,T31UDP_20180531T105031,05,151,2018
6544873e-b202-4edc-bed2-d194da13d001,S2B_MSIL2A_20180526T105029_N0208_R051_T31UDP_20180526T151308.SAFE,2018-05-26 10:50:29.024,51,75.727503,DESCENDING,T31UDP,T31UDP_20180526T105029,05,146,2018
2d1e6fe7-c9db-4127-9cde-3472bd7512c6,S2A_MSIL2A_20180521T105031_N0207_R051_T31UDP_20180521T125745.SAFE,2018-05-21 10:50:31.024,51,31.953331,DESCENDING,T31UDP,T31UDP_20180521T105031,05,141,2018
f5b9037e-f53b-4309-8063-f16388aaa093,S2B_MSIL2A_20180516T105029_N0207_R051_T31UDP_20180516T125357.SAFE,2018-05-16 10:50:29.027,51,7.883222,DESCENDING,T31UDP,T31UDP_20180516T105029,05,136,2018
fb942434-045b-4dee-a6a2-600c5dc3ffb8,S2A_MSIL2A_20180511T105031_N0207_R051_T31UDP_20180511T111332.SAFE,2018-05-11 10:50:31.024,51,1.99574,DESCENDING,T31UDP,T31UDP_20180511T105031,05,131,2018
2c3330db-56ec-4f2f-aefc-0168d668f32b,S2B_MSIL2A_20180506T105029_N0207_R051_T31UDP_20180509T155709.SAFE,2018-05-06 10:50:29.027,51,0.211711,DESCENDING,T31UDP,T31UDP_20180506T105029,05,126,2018
25d56882-4351-4245-a2fb-06e7591955db,S2A_MSIL2A_20180501T105031_N0207_R051_T31UDP_20180501T144449.SAFE,2018-05-01 10:50:31.024,51,65.870419,DESCENDING,T31UDP,T31UDP_20180501T105031,05,121,2018
7ee60ed5-e16e-46a1-ba46-f3a537d5f896,S2B_MSIL2A_20180426T105029_N0207_R051_T31UDP_20180426T144550.SAFE,2018-04-26 10:50:29.027,51,39.428176,DESCENDING,T31UDP,T31UDP_20180426T105029,04,116,2018
f4aa1366-18ba-4250-b7e5-36c30feb07de,S2A_MSIL2A_20180421T105031_N0207_R051_T31UDP_20180421T125911.SAFE,2018-04-21 10:50:31.026,51,7.331764,DESCENDING,T31UDP,T31UDP_20180421T105031,04,111,2018
40ba5226-df04-418f-93e9-277d336efbad,S2B_MSIL2A_20180416T105029_N0207_R051_T31UDP_20180416T131748.SAFE,2018-04-16 10:50:29.027,51,55.072077,DESCENDING,T31UDP,T31UDP_20180416T105029,04,106,2018
713fd352-1d25-42fa-a5da-cc2718b868df,S2A_MSIL2A_20180411T105031_N0207_R051_T31UDP_20180411T161931.SAFE,2018-04-11 10:50:31.026,51,89.818512,DESCENDING,T31UDP,T31UDP_20180411T105031,04,101,2018
2d99a158-630c-42f1-8ff9-691319f4af83,S2B_MSIL2A_20180406T105029_N0207_R051_T31UDP_20180406T125448.SAFE,2018-04-06 10:50:29.027,51,11.133495,DESCENDING,T31UDP,T31UDP_20180406T105029,04,096,2018
42718ec4-f8df-49fe-8872-b3805da10880,S2A_MSIL2A_20180401T105031_N0207_R051_T31UDP_20180401T144530.SAFE,2018-04-01 10:50:31.026,51,85.201833,DESCENDING,T31UDP,T31UDP_20180401T105031,04,091,2018
d72ee14a-f32f-4773-b496-261a6198941b,S2B_MSIL2A_20180327T105019_N0207_R051_T31UDP_20180327T134916.SAFE,2018-03-27 10:50:19.027,51,100.0,DESCENDING,T31UDP,T31UDP_20180327T105019,03,086,2018
