,filename,beginposition,relativeorbitnumber,cloudcoverpercentage,orbitdirection,tileid,tileid_acquisitiondate,month,day_of_year,year
219e4168-1c37-4a0f-8389-95fcd8e03ee3,S2A_MSIL2A_20190105T112441_N0211_R037_T30UXC_20190105T122522.SAFE,2019-01-05 11:24:41.024,37,99.993013,DESCENDING,T30UXC,T30UXC_20190105T112441,01,005,2019
8117142b-2e82-4909-a6c9-6f8b4f79e308,S2A_MSIL2A_20190102T111441_N0211_R137_T30UXC_20190102T122359.SAFE,2019-01-02 11:14:41.025,137,92.11419,DESCENDING,T30UXC,T30UXC_20190102T111441,01,002,2019
0355adcf-79de-497a-845a-bfd0068c9ead,S2B_MSIL2A_20181231T112459_N0211_R037_T30UXC_20181231T122356.SAFE,2018-12-31 11:24:59.025,37,96.731263,DESCENDING,T30UXC,T30UXC_20181231T112459,12,365,2018
c9439af5-5d6c-45b5-8820-47e7ec8846db,S2B_MSIL2A_20181228T111449_N0211_R137_T30UXC_20181228T115844.SAFE,2018-12-28 11:14:49.024,137,87.29285999999999,DESCENDING,T30UXC,T30UXC_20181228T111449,12,362,2018
da10ed0b-1a5d-496a-9e96-91ea5978be1d,S2A_MSIL2A_20181226T112451_N0211_R037_T30UXC_20181226T122512.SAFE,2018-12-26 11:24:51.024,37,99.999745,DESCENDING,T30UXC,T30UXC_20181226T112451,12,360,2018
e9ed640e-8296-48ac-a199-e69f40567dca,S2A_MSIL2A_20181223T111451_N0211_R137_T30UXC_20181223T122145.SAFE,2018-12-23 11:14:51.024,137,99.991519,DESCENDING,T30UXC,T30UXC_20181223T111451,12,357,2018
74760aa4-3731-45c0-a316-e9e4745735ef,S2B_MSIL2A_20181221T112459_N0211_R037_T30UXC_20181221T173011.SAFE,2018-12-21 11:24:59.024,37,79.51871,DESCENDING,T30UXC,T30UXC_20181221T112459,12,355,2018
08686a08-fa65-448d-a6e2-d4156f591acb,S2B_MSIL2A_20181218T111449_N0211_R137_T30UXC_20181218T122345.SAFE,2018-12-18 11:14:49.024,137,99.963922,DESCENDING,T30UXC,T30UXC_20181218T111449,12,352,2018
645f9fef-984c-4228-a931-f99b09b6d93a,S2A_MSIL2A_20181216T112451_N0211_R037_T30UXC_20181216T122252.SAFE,2018-12-16 11:24:51.024,37,99.999991,DESCENDING,T30UXC,T30UXC_20181216T112451,12,350,2018
15c7dbb0-e2d7-4f6c-bb6d-bcabc64fd5bc,S2A_MSIL2A_20181213T111441_N0211_R137_T30UXC_20181213T122552.SAFE,2018-12-13 11:14:41.024,137,43.653764,DESCENDING,T30UXC,T30UXC_20181213T111441,12,347,2018
a50ec16e-bd04-4203-bc50-7a24bcc3cfef,S2B_MSIL2A_20181211T112449_N0211_R037_T30UXC_20181211T122520.SAFE,2018-12-11 11:24:49.024,37,29.557076999999996,DESCENDING,T30UXC,T30UXC_20181211T112449,12,345,2018
e4537617-17bf-4249-b927-9e0cc9d87ef0,S2B_MSIL2A_20181208T111439_N0211_R137_T30UXC_20181208T122528.SAFE,2018-12-08 11:14:39.024,137,38.107971,DESCENDING,T30UXC,T30UXC_20181208T111439,12,342,2018
8ed2be5a-cc12-4aee-9089-5585affd6ead,S2A_MSIL2A_20181206T112431_N0211_R037_T30UXC_20181206T123301.SAFE,2018-12-06 11:24:31.024,37,99.99356,DESCENDING,T30UXC,T30UXC_20181206T112431,12,340,2018
b9e44c7f-181b-4551-b8b5-9ba17dbfb174,S2A_MSIL2A_20181203T111421_N0211_R137_T30UXC_20181203T140818.SAFE,2018-12-03 11:14:21.024,137,38.798339,DESCENDING,T30UXC,T30UXC_20181203T111421,12,337,2018
66f77ad7-14bb-4464-9a3a-48ac01555ffc,S2B_MSIL2A_20181201T112429_N0211_R037_T30UXC_20181201T122635.SAFE,2018-12-01 11:24:29.024,37,91.161036,DESCENDING,T30UXC,T30UXC_20181201T112429,12,335,2018
718635ae-c313-472b-bb1c-6640c939027b,S2B_MSIL2A_20181128T111409_N0211_R137_T30UXC_20181128T135942.SAFE,2018-11-28 11:14:09.024,137,99.417327,DESCENDING,T30UXC,T30UXC_20181128T111409,11,332,2018
cfac8a6b-d0bd-4b2b-9cce-b2199d88ecdf,S2A_MSIL2A_20181126T112411_N0211_R037_T30UXC_20181126T131434.SAFE,2018-11-26 11:24:11.024,37,49.210014,DESCENDING,T30UXC,T30UXC_20181126T112411,11,330,2018
80ff581d-e3cc-4487-b3bf-4145825181cd,S2A_MSIL2A_20181123T111351_N0211_R137_T30UXC_20181123T122522.SAFE,2018-11-23 11:13:51.024,137,99.470159,DESCENDING,T30UXC,T30UXC_20181123T111351,11,327,2018
72948895-ea69-4aa1-a06a-369140b698cc,S2B_MSIL2A_20181121T112349_N0211_R037_T30UXC_20181121T165218.SAFE,2018-11-21 11:23:49.024,37,46.944566,DESCENDING,T30UXC,T30UXC_20181121T112349,11,325,2018
8d04c82c-e8c3-476d-8890-c53ea3a68053,S2B_MSIL2A_20181118T111339_N0210_R137_T30UXC_20181118T143528.SAFE,2018-11-18 11:13:39.024,137,0.174842,DESCENDING,T30UXC,T30UXC_20181118T111339,11,322,2018
faac3ab1-5a40-41ee-88bf-a2cc17a64d9f,S2A_MSIL2A_20181116T112331_N0210_R037_T30UXC_20181116T123220.SAFE,2018-11-16 11:23:31.024,37,99.991041,DESCENDING,T30UXC,T30UXC_20181116T112331,11,320,2018
5586f124-21b6-4fe4-b469-038622753da8,S2A_MSIL2A_20181113T111311_N0210_R137_T30UXC_20181113T121737.SAFE,2018-11-13 11:13:11.024,137,4.106053,DESCENDING,T30UXC,T30UXC_20181113T111311,11,317,2018
f0efc1af-aacc-4a89-9d55-728f3be0c0f5,S2B_MSIL2A_20181111T112309_N0210_R037_T30UXC_20181111T142341.SAFE,2018-11-11 11:23:09.024,37,14.839318,DESCENDING,T30UXC,T30UXC_20181111T112309,11,315,2018
131917c9-71e2-4876-8c67-dcb26994da0b,S2B_MSIL2A_20181108T111249_N0210_R137_T30UXC_20181108T120145.SAFE,2018-11-08 11:12:49.024,137,45.242449,DESCENDING,T30UXC,T30UXC_20181108T111249,11,312,2018
3142dd37-d4bc-49f4-9e09-adcd57234ed7,S2B_MSIL2A_20181101T112219_N0209_R037_T30UXC_20181107T082523.SAFE,2018-11-01 11:22:19.024,37,93.918317,DESCENDING,T30UXC,T30UXC_20181101T112219,11,305,2018
e462867c-762a-4d71-a4fa-a3a68c445d65,S2A_MSIL2A_20181106T112241_N0210_R037_T30UXC_20181106T123616.SAFE,2018-11-06 11:22:41.024,37,94.836654,DESCENDING,T30UXC,T30UXC_20181106T112241,11,310,2018
1e025471-e688-42dc-ab4f-dc81c392846f,S2A_MSIL2A_20181103T111221_N0209_R137_T30UXC_20181103T122857.SAFE,2018-11-03 11:12:21.024,137,47.658141,DESCENDING,T30UXC,T30UXC_20181103T111221,11,307,2018
09c387fe-af48-44d3-9bac-641ff0fde831,S2B_MSIL2A_20181029T111149_N0209_R137_T30UXC_20181029T140029.SAFE,2018-10-29 11:11:49.024,137,1.040212,DESCENDING,T30UXC,T30UXC_20181029T111149,10,302,2018
68425479-e65f-4011-b1b9-4ab4b0b72d2b,S2A_MSIL2A_20181027T112151_N0209_R037_T30UXC_20181027T122758.SAFE,2018-10-27 11:21:51.024,37,97.780251,DESCENDING,T30UXC,T30UXC_20181027T112151,10,300,2018
9891c70b-ba79-4106-b8e1-3f2894b2e3ca,S2A_MSIL2A_20181024T111121_N0209_R137_T30UXC_20181024T140602.SAFE,2018-10-24 11:11:21.024,137,38.883711,DESCENDING,T30UXC,T30UXC_20181024T111121,10,297,2018
64637d21-5b3c-4179-b4cb-d4d2b84ac6b1,S2B_MSIL2A_20181019T111049_N0209_R137_T30UXC_20181019T141030.SAFE,2018-10-19 11:10:49.024,137,0.520678,DESCENDING,T30UXC,T30UXC_20181019T111049,10,292,2018
a450c60d-8e6d-418c-b0ab-4af8fa0f7f4f,S2A_MSIL2A_20181017T112111_N0209_R037_T30UXC_20181017T123028.SAFE,2018-10-17 11:21:11.024,37,95.125076,DESCENDING,T30UXC,T30UXC_20181017T112111,10,290,2018
92fcac59-51d5-478b-b4e5-94fc1a9d8dc7,S2A_MSIL2A_20181014T111011_N0209_R137_T30UXC_20181014T122322.SAFE,2018-10-14 11:10:11.024,137,78.992298,DESCENDING,T30UXC,T30UXC_20181014T111011,10,287,2018
a11e0b77-631f-4571-a582-3b0807a1ce14,S2B_MSIL2A_20181012T112109_N0209_R037_T30UXC_20181012T161953.SAFE,2018-10-12 11:21:09.024,37,99.366495,DESCENDING,T30UXC,T30UXC_20181012T112109,10,285,2018
5063e996-5bbe-4f1f-8a34-359cbee70759,S2B_MSIL2A_20181009T110939_N0209_R137_T30UXC_20181009T141402.SAFE,2018-10-09 11:09:39.024,137,1.288661,DESCENDING,T30UXC,T30UXC_20181009T110939,10,282,2018
f1be65b6-3413-4322-8510-f99bafc7ad64,S2A_MSIL2A_20181007T112111_N0208_R037_T30UXC_20181007T144520.SAFE,2018-10-07 11:21:11.024,37,99.999513,DESCENDING,T30UXC,T30UXC_20181007T112111,10,280,2018
faeafbf7-f59e-4eca-af10-2088e27ebf7f,S2A_MSIL2A_20181004T110911_N0208_R137_T30UXC_20181005T140420.SAFE,2018-10-04 11:09:11.024,137,44.064616,DESCENDING,T30UXC,T30UXC_20181004T110911,10,277,2018
6f251a85-fcc2-4262-b67c-af0801599ee0,S2B_MSIL2A_20181002T112109_N0208_R037_T30UXC_20181002T141523.SAFE,2018-10-02 11:21:09.024,37,99.997613,DESCENDING,T30UXC,T30UXC_20181002T112109,10,275,2018
59ca6936-2d19-48f3-a93f-9df57cafa006,S2B_MSIL2A_20180929T110829_N0208_R137_T30UXC_20180929T155623.SAFE,2018-09-29 11:08:29.024,137,35.070021,DESCENDING,T30UXC,T30UXC_20180929T110829,09,272,2018
c14a9545-da6f-4baa-ae6a-d290361b8cb6,S2A_MSIL2A_20180927T112111_N0208_R037_T30UXC_20180927T123019.SAFE,2018-09-27 11:21:11.024,37,0.27099,DESCENDING,T30UXC,T30UXC_20180927T112111,09,270,2018
21b89af6-e89e-431e-9bc5-727c9ae1036c,S2A_MSIL2A_20180924T110801_N0208_R137_T30UXC_20180924T142131.SAFE,2018-09-24 11:08:01.024,137,5.077988,DESCENDING,T30UXC,T30UXC_20180924T110801,09,267,2018
4f98dd5a-c4fd-442b-b319-fb52000d8f2c,S2B_MSIL2A_20180922T112109_N0208_R037_T30UXC_20180922T162047.SAFE,2018-09-22 11:21:09.024,37,70.856177,DESCENDING,T30UXC,T30UXC_20180922T112109,09,265,2018
fa74d4ca-219a-4c89-930b-30f592dbbb49,S2B_MSIL2A_20180919T110719_N0208_R137_T30UXC_20180919T160524.SAFE,2018-09-19 11:07:19.024,137,53.80891900000001,DESCENDING,T30UXC,T30UXC_20180919T110719,09,262,2018
cde6bf71-45da-4cfa-8dd2-16974253edc9,S2A_MSIL2A_20180917T112111_N0208_R037_T30UXC_20180917T122201.SAFE,2018-09-17 11:21:11.025,37,89.818343,DESCENDING,T30UXC,T30UXC_20180917T112111,09,260,2018
1274ce81-0450-4db7-8de2-4537446a1fae,S2A_MSIL2A_20180914T110651_N0208_R137_T30UXC_20180914T143036.SAFE,2018-09-14 11:06:51.024,137,94.448248,DESCENDING,T30UXC,T30UXC_20180914T110651,09,257,2018
e5e140af-398e-46f4-9b9c-48ffbde277aa,S2B_MSIL2A_20180912T112109_N0208_R037_T30UXC_20180912T173945.SAFE,2018-09-12 11:21:09.024,37,99.912381,DESCENDING,T30UXC,T30UXC_20180912T112109,09,255,2018
d0536fcd-0eaa-4171-b3ca-a2a526d096f9,S2A_MSIL2A_20180904T110621_N0208_R137_T30UXC_20180904T143104.SAFE,2018-09-04 11:06:21.024,137,54.96008299999999,DESCENDING,T30UXC,T30UXC_20180904T110621,09,247,2018
91b730f2-ad7e-46d2-bef8-4cd856ee6403,S2A_MSIL2A_20180828T112111_N0208_R037_T30UXC_20180828T155805.SAFE,2018-08-28 11:21:11.024,37,99.937947,DESCENDING,T30UXC,T30UXC_20180828T112111,08,240,2018
68479ed6-921b-4419-b1a4-ada9a40452b8,S2B_MSIL2A_20180909T110609_N0208_R137_T30UXC_20180909T160622.SAFE,2018-09-09 11:06:09.024,137,54.264745,DESCENDING,T30UXC,T30UXC_20180909T110609,09,252,2018
58489bc1-a788-4a1f-ac0a-0f56f4e1b371,S2A_MSIL2A_20180907T112111_N0208_R037_T30UXC_20180907T141714.SAFE,2018-09-07 11:21:11.024,37,33.880973,DESCENDING,T30UXC,T30UXC_20180907T112111,09,250,2018
16069b5f-9188-45f8-9e11-1af3c122add1,S2B_MSIL2A_20180902T112109_N0208_R037_T30UXC_20180902T143800.SAFE,2018-09-02 11:21:09.024,37,0.274613,DESCENDING,T30UXC,T30UXC_20180902T112109,09,245,2018
1ad89ece-41b3-46c4-a21a-587c9c1843ae,S2B_MSIL2A_20180830T110609_N0208_R137_T30UXC_20180830T171510.SAFE,2018-08-30 11:06:09.024,137,45.57111199999999,DESCENDING,T30UXC,T30UXC_20180830T110609,08,242,2018
bbcddb3f-65aa-4f91-8ee8-946b6d6a8cf9,S2A_MSIL2A_20180825T110621_N0208_R137_T30UXC_20180825T155315.SAFE,2018-08-25 11:06:21.024,137,55.897441,DESCENDING,T30UXC,T30UXC_20180825T110621,08,237,2018
81f2c1ce-ffd5-44ba-a380-4cc052e216c8,S2B_MSIL2A_20180823T112109_N0208_R037_T30UXC_20180823T172844.SAFE,2018-08-23 11:21:09.024,37,49.996947,DESCENDING,T30UXC,T30UXC_20180823T112109,08,235,2018
d9989f2e-99c1-4c53-8c49-f6a30b69a497,S2B_MSIL2A_20180820T110609_N0208_R137_T30UXC_20180820T182722.SAFE,2018-08-20 11:06:09.024,137,95.095952,DESCENDING,T30UXC,T30UXC_20180820T110609,08,232,2018
538b56d6-62f5-408b-a96a-376e716a0d4d,S2A_MSIL2A_20180818T112111_N0208_R037_T30UXC_20180818T160539.SAFE,2018-08-18 11:21:11.024,37,99.555102,DESCENDING,T30UXC,T30UXC_20180818T112111,08,230,2018
c9f9e992-8eec-4539-9f41-ca9193a0ef07,S2B_MSIL2A_20180813T112109_N0208_R037_T30UXC_20180813T171303.SAFE,2018-08-13 11:21:09.024,37,56.735259000000006,DESCENDING,T30UXC,T30UXC_20180813T112109,08,225,2018
f989a467-9fdb-4495-9154-3d2f711de429,S2B_MSIL2A_20180810T110649_N0208_R137_T30UXC_20180810T141919.SAFE,2018-08-10 11:06:49.024,137,84.419129,DESCENDING,T30UXC,T30UXC_20180810T110649,08,222,2018
13f6a605-7e90-4516-8a26-e068efd18d79,S2A_MSIL2A_20180808T112111_N0208_R037_T30UXC_20180808T141603.SAFE,2018-08-08 11:21:11.024,37,42.732498,DESCENDING,T30UXC,T30UXC_20180808T112111,08,220,2018
4d7f716a-a19d-4ad6-8705-d899e75233ec,S2B_MSIL2A_20180731T110619_N0208_R137_T30UXC_20180731T162434.SAFE,2018-07-31 11:06:19.025,137,39.470257,DESCENDING,T30UXC,T30UXC_20180731T110619,07,212,2018
9d8ebe45-5fab-48f5-8737-313b4d4b01fa,S2A_MSIL2A_20180729T112111_N0208_R037_T30UXC_20180729T121257.SAFE,2018-07-29 11:21:11.024,37,96.142162,DESCENDING,T30UXC,T30UXC_20180729T112111,07,210,2018
12212694-df4f-40bb-97ed-40c380dd04c4,S2A_MSIL2A_20180726T110621_N0208_R137_T30UXC_20180726T142601.SAFE,2018-07-26 11:06:21.024,137,39.909051,DESCENDING,T30UXC,T30UXC_20180726T110621,07,207,2018
d6a041da-d5bb-4365-a2f0-b54719e3caf1,S2B_MSIL2A_20180724T112109_N0208_R037_T30UXC_20180724T155304.SAFE,2018-07-24 11:21:09.024,37,4.963126,DESCENDING,T30UXC,T30UXC_20180724T112109,07,205,2018
e3813c26-3929-4602-a962-1fce53521744,S2B_MSIL2A_20180721T110619_N0208_R137_T30UXC_20180721T154606.SAFE,2018-07-21 11:06:19.024,137,48.957273,DESCENDING,T30UXC,T30UXC_20180721T110619,07,202,2018
44ecc16e-cd94-4593-841a-fb01e2aa5529,S2A_MSIL2A_20180719T112121_N0208_R037_T30UXC_20180719T141416.SAFE,2018-07-19 11:21:21.024,37,93.604798,DESCENDING,T30UXC,T30UXC_20180719T112121,07,200,2018
4e225451-25aa-4dfa-86f1-d1b1da09f795,S2A_MSIL2A_20180716T110621_N0208_R137_T30UXC_20180716T140354.SAFE,2018-07-16 11:06:21.024,137,75.681965,DESCENDING,T30UXC,T30UXC_20180716T110621,07,197,2018
ca345f99-c16e-429a-a309-e3b91d30b748,S2B_MSIL2A_20180714T112109_N0208_R037_T30UXC_20180714T154750.SAFE,2018-07-14 11:21:09.024,37,23.734498,DESCENDING,T30UXC,T30UXC_20180714T112109,07,195,2018
723bdf6a-6a7a-4e2e-a8e3-cf67d42a3a7c,S2B_MSIL2A_20180711T110619_N0208_R137_T30UXC_20180711T140932.SAFE,2018-07-11 11:06:19.024,137,32.525619,DESCENDING,T30UXC,T30UXC_20180711T110619,07,192,2018
5da44adc-ed8a-450f-a6fd-a8f2d720ee9c,S2A_MSIL2A_20180709T112121_N0208_R037_T30UXC_20180709T142305.SAFE,2018-07-09 11:21:21.025,37,80.162367,DESCENDING,T30UXC,T30UXC_20180709T112121,07,190,2018
2bcf6e06-3293-4218-995f-d513aa5b20f1,S2A_MSIL2A_20180706T110621_N0208_R137_T30UXC_20180706T140216.SAFE,2018-07-06 11:06:21.024,137,20.830625,DESCENDING,T30UXC,T30UXC_20180706T110621,07,187,2018
10f75ab4-9688-41f1-ac47-89d82b89bdb5,S2B_MSIL2A_20180704T112109_N0208_R037_T30UXC_20180704T155156.SAFE,2018-07-04 11:21:09.024,37,52.859978,DESCENDING,T30UXC,T30UXC_20180704T112109,07,185,2018
93009543-0626-409d-98dc-f539ad6660e3,S2B_MSIL2A_20180701T110619_N0208_R137_T30UXC_20180701T154834.SAFE,2018-07-01 11:06:19.024,137,67.031353,DESCENDING,T30UXC,T30UXC_20180701T110619,07,182,2018
3e958821-a0e2-4533-b1d3-819fd3244d00,S2A_MSIL2A_20180629T112111_N0208_R037_T30UXC_20180629T160547.SAFE,2018-06-29 11:21:11.024,37,0.282737,DESCENDING,T30UXC,T30UXC_20180629T112111,06,180,2018
dc441236-3f0c-43db-afc7-72e36f4f6a99,S2A_MSIL2A_20180626T110621_N0208_R137_T30UXC_20180626T120032.SAFE,2018-06-26 11:06:21.024,137,0.568467,DESCENDING,T30UXC,T30UXC_20180626T110621,06,177,2018
edb04624-ab8b-4c28-bb0d-560abb7f82ab,S2B_MSIL2A_20180624T112109_N0208_R037_T30UXC_20180624T141747.SAFE,2018-06-24 11:21:09.024,37,90.765816,DESCENDING,T30UXC,T30UXC_20180624T112109,06,175,2018
1412a11d-7ac7-4d0b-84b2-fc9e3c6e5169,S2B_MSIL2A_20180621T110619_N0208_R137_T30UXC_20180621T145018.SAFE,2018-06-21 11:06:19.024,137,27.985399,DESCENDING,T30UXC,T30UXC_20180621T110619,06,172,2018
7940cd17-6719-47ef-a63d-e933d517b921,S2A_MSIL2A_20180619T112111_N0208_R037_T30UXC_20180619T142735.SAFE,2018-06-19 11:21:11.024,37,94.480891,DESCENDING,T30UXC,T30UXC_20180619T112111,06,170,2018
64d39fda-194a-443a-bba6-b400b6f938d2,S2A_MSIL2A_20180616T110621_N0208_R137_T30UXC_20180616T140602.SAFE,2018-06-16 11:06:21.024,137,83.630832,DESCENDING,T30UXC,T30UXC_20180616T110621,06,167,2018
f2a5f36e-0c5a-459f-a442-bd52a8838c89,S2B_MSIL2A_20180614T112109_N0208_R037_T30UXC_20180614T154637.SAFE,2018-06-14 11:21:09.024,37,50.229581,DESCENDING,T30UXC,T30UXC_20180614T112109,06,165,2018
6eb86519-b6fa-41c9-8f13-92f4ce95b09f,S2B_MSIL2A_20180611T110619_N0208_R137_T30UXC_20180611T183818.SAFE,2018-06-11 11:06:19.024,137,1.704338,ASCENDING,T30UXC,T30UXC_20180611T110619,06,162,2018
cdb878de-601d-426b-ba33-8039ade9f532,S2A_MSIL2A_20180609T112111_N0208_R037_T30UXC_20180609T124324.SAFE,2018-06-09 11:21:11.024,37,41.149598,DESCENDING,T30UXC,T30UXC_20180609T112111,06,160,2018
8e0c16e7-c3e6-469c-ae79-e20aee3910c1,S2A_MSIL2A_20180606T111051_N0208_R137_T30UXC_20180606T172604.SAFE,2018-06-06 11:10:51.024,137,44.700807000000005,DESCENDING,T30UXC,T30UXC_20180606T111051,06,157,2018
8cddc3f6-538c-4537-97a7-4b1614ce526e,S2B_MSIL2A_20180604T112109_N0208_R037_T30UXC_20180604T175740.SAFE,2018-06-04 11:21:09.024,37,99.990094,DESCENDING,T30UXC,T30UXC_20180604T112109,06,155,2018
1d3c7059-2b54-45ea-add4-a6ec8d526c49,S2B_MSIL2A_20180601T110649_N0208_R137_T30UXC_20180601T124731.SAFE,2018-06-01 11:06:49.024,137,84.120093,DESCENDING,T30UXC,T30UXC_20180601T110649,06,152,2018
a89f298f-cf0c-4bfc-9c67-1d748b4a43f1,S2A_MSIL2A_20180530T112121_N0208_R037_T30UXC_20180530T142938.SAFE,2018-05-30 11:21:21.024,37,97.158492,DESCENDING,T30UXC,T30UXC_20180530T112121,05,150,2018
61f65dd3-74cf-4e46-8035-d1848b74c9f0,S2A_MSIL2A_20180527T110651_N0208_R137_T30UXC_20180527T140151.SAFE,2018-05-27 11:06:51.024,137,70.150348,DESCENDING,T30UXC,T30UXC_20180527T110651,05,147,2018
38abc574-445c-466e-af2e-df96dd7cd635,S2B_MSIL2A_20180522T111049_N0207_R137_T30UXC_20180522T132612.SAFE,2018-05-22 11:10:49.028,137,18.165485,DESCENDING,T30UXC,T30UXC_20180522T111049,05,142,2018
1e352294-d207-4fc5-ae3b-aa89e18eff77,S2A_MSIL2A_20180520T112121_N0207_R037_T30UXC_20180520T132551.SAFE,2018-05-20 11:21:21.024,37,2.101502,DESCENDING,T30UXC,T30UXC_20180520T112121,05,140,2018
458aa156-baf1-40e6-abb5-b4efb5415714,S2A_MSIL2A_20180517T110621_N0207_R137_T30UXC_20180517T131453.SAFE,2018-05-17 11:06:21.024,137,1.733885,DESCENDING,T30UXC,T30UXC_20180517T110621,05,137,2018
db175579-9efb-4343-8a32-c2b53c96bb34,S2B_MSIL2A_20180515T112109_N0207_R037_T30UXC_20180515T135621.SAFE,2018-05-15 11:21:09.028,37,0.218846,DESCENDING,T30UXC,T30UXC_20180515T112109,05,135,2018
6a464859-3417-4e84-891b-e3311b58527f,S2B_MSIL2A_20180512T110619_N0207_R137_T30UXC_20180512T170024.SAFE,2018-05-12 11:06:19.027,137,99.971949,DESCENDING,T30UXC,T30UXC_20180512T110619,05,132,2018
20c22c8c-f70e-42eb-8fea-46eadcc296c4,S2A_MSIL2A_20180510T112121_N0207_R037_T30UXC_20180510T133456.SAFE,2018-05-10 11:21:21.024,37,33.389469,DESCENDING,T30UXC,T30UXC_20180510T112121,05,130,2018
86a9f91d-37a2-4602-9cda-08869ef752da,S2B_MSIL2A_20180505T112109_N0207_R037_T30UXC_20180505T135659.SAFE,2018-05-05 11:21:09.027,37,3.390672,DESCENDING,T30UXC,T30UXC_20180505T112109,05,125,2018
538c5918-2465-4d09-aeb2-fe0c777c5d6f,S2A_MSIL2A_20180507T110621_N0207_R137_T30UXC_20180507T131836.SAFE,2018-05-07 11:06:21.024,137,0.535682,DESCENDING,T30UXC,T30UXC_20180507T110621,05,127,2018
e183df4d-7a5d-45ef-b3e0-b1bbd91ef46f,S2B_MSIL2A_20180502T110619_N0207_R137_T30UXC_20180502T121756.SAFE,2018-05-02 11:06:19.027,137,94.203117,DESCENDING,T30UXC,T30UXC_20180502T110619,05,122,2018
298d88af-8100-4e8e-a572-fa69f2c55d36,S2A_MSIL2A_20180430T112121_N0207_R037_T30UXC_20180430T150457.SAFE,2018-04-30 11:21:21.025,37,99.999991,DESCENDING,T30UXC,T30UXC_20180430T112121,04,120,2018
e2c0e002-a3a5-4df7-911e-b855c729cbe0,S2A_MSIL2A_20180427T110621_N0207_R137_T30UXC_20180427T133034.SAFE,2018-04-27 11:06:21.024,137,99.208943,DESCENDING,T30UXC,T30UXC_20180427T110621,04,117,2018
666d8f04-c33e-4094-b355-49f0e591c298,S2B_MSIL2A_20180425T112109_N0207_R037_T30UXC_20180425T150132.SAFE,2018-04-25 11:21:09.027,37,70.638723,DESCENDING,T30UXC,T30UXC_20180425T112109,04,115,2018
27b21e29-49ea-4d87-8cab-3d3c342771fd,S2B_MSIL2A_20180422T110619_N0207_R137_T30UXC_20180422T121836.SAFE,2018-04-22 11:06:19.027,137,6.59464,ASCENDING,T30UXC,T30UXC_20180422T110619,04,112,2018
f5b41fc3-7a1d-488a-92d5-2ac2e7791e0d,S2A_MSIL2A_20180420T112121_N0207_R037_T30UXC_20180420T132427.SAFE,2018-04-20 11:21:21.026,37,0.23248,DESCENDING,T30UXC,T30UXC_20180420T112121,04,110,2018
848c09a6-722e-4d97-9fee-d9cceb4fe2e1,S2A_MSIL2A_20180417T110651_N0207_R137_T30UXC_20180417T150806.SAFE,2018-04-17 11:06:51.026,137,69.08391,DESCENDING,T30UXC,T30UXC_20180417T110651,04,107,2018
08c5f487-0c65-4f73-8a16-57ad79cc312d,S2B_MSIL2A_20180415T112109_N0207_R037_T30UXC_20180415T122345.SAFE,2018-04-15 11:21:09.027,37,99.99991,DESCENDING,T30UXC,T30UXC_20180415T112109,04,105,2018
0cd1ecbc-cb41-4ed0-bb61-d3375fcecd5d,S2B_MSIL2A_20180412T110619_N0207_R137_T30UXC_20180412T132136.SAFE,2018-04-12 11:06:19.027,137,99.911637,DESCENDING,T30UXC,T30UXC_20180412T110619,04,102,2018
06d2cc6f-a2cd-4b36-ae0e-5ba687aaf548,S2A_MSIL2A_20180410T112111_N0207_R037_T30UXC_20180410T132753.SAFE,2018-04-10 11:21:11.026,37,99.982234,DESCENDING,T30UXC,T30UXC_20180410T112111,04,100,2018
dc94215c-dbad-40b9-abaa-b64746ef4570,S2A_MSIL2A_20180407T110621_N0207_R137_T30UXC_20180407T132633.SAFE,2018-04-07 11:06:21.026,137,99.999994,DESCENDING,T30UXC,T30UXC_20180407T110621,04,097,2018
76a9a4a6-15bc-434a-81e8-67d3087696c0,S2B_MSIL2A_20180405T112109_N0207_R037_T30UXC_20180405T132445.SAFE,2018-04-05 11:21:09.027,37,59.094969,DESCENDING,T30UXC,T30UXC_20180405T112109,04,095,2018
b18b3c2e-8ce5-4fd1-be43-fcd786c98539,S2B_MSIL2A_20180402T110619_N0207_R137_T30UXC_20180402T114010.SAFE,2018-04-02 11:06:19.027,137,99.742825,DESCENDING,T30UXC,T30UXC_20180402T110619,04,092,2018
6894d9ff-e072-4ec3-8f55-8d785c6d2706,S2A_MSIL2A_20180331T112111_N0207_R037_T30UXC_20180331T152014.SAFE,2018-03-31 11:21:11.026,37,98.913531,DESCENDING,T30UXC,T30UXC_20180331T112111,03,090,2018
1ef01c59-9b8b-4f0a-a279-3a45d3937d9f,S2A_MSIL2A_20180328T110741_N0207_R137_T30UXC_20180328T183040.SAFE,2018-03-28 11:07:41.026,137,99.683535,DESCENDING,T30UXC,T30UXC_20180328T110741,03,087,2018
c57e4a7a-5e16-4d3d-bc64-403886fd4aae,S2B_MSIL2A_20180326T112109_N0207_R037_T30UXC_20180326T131657.SAFE,2018-03-26 11:21:09.027,37,15.247855,DESCENDING,T30UXC,T30UXC_20180326T112109,03,085,2018
